epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,,,0.396484375,,2.123006820678711,,
0,68,,,,,,,0.4198000133037567,2.0287561416625977
0,68,,,0.28768572211265564,,2.185979127883911,,,
1,99,,,,0.458984375,,1.8623638153076172,,
1,137,,,,,,,0.5368000268936157,1.690043330192566
1,137,,,0.4518857002258301,,1.8573294878005981,,,
2,149,,,,0.59765625,,1.6527023315429688,,
2,199,,,,0.7265625,,1.3598179817199707,,
2,206,,,,,,,0.6931999921798706,1.3522063493728638
2,206,,,0.626800000667572,,1.521310567855835,,,
3,249,,,,0.78515625,,1.1007347106933594,,
3,275,,,,,,,0.7904999852180481,1.0122915506362915
3,275,,,0.7646571397781372,,1.1532008647918701,,,
4,299,,,,0.8125,,0.8717312812805176,,
4,344,,,,,,,0.7972000241279602,0.811988890171051
4,344,,,0.8460000157356262,,0.8265039920806885,,,
5,349,,,,0.880859375,,0.6752052307128906,,
5,399,,,,0.923828125,,0.5034869909286499,,
5,413,,,,,,,0.8884999752044678,0.5718327760696411
5,413,,,0.897771418094635,,0.5949960350990295,,,
6,449,,,,0.923828125,,0.4560467004776001,,
6,482,,,,,,,0.9254999756813049,0.39846161007881165
6,482,,,0.9258857369422913,,0.4444758892059326,,,
7,499,,,,0.92578125,,0.3741440773010254,,
7,549,,,,0.953125,,0.28339505195617676,,
7,551,,,,,,,0.933899998664856,0.33716514706611633
7,551,,,0.9416285753250122,,0.34168514609336853,,,
8,599,,,,0.95703125,,0.26444509625434875,,
8,620,,,,,,,0.9093999862670898,0.3657531142234802
8,620,,,0.9500285983085632,,0.27335384488105774,,,
9,649,,,,0.966796875,,0.20897936820983887,,
9,689,,,,,,,0.9537000060081482,0.22515957057476044
9,689,,,0.9557999968528748,,0.22927919030189514,,,
10,699,,,,0.955078125,,0.19527330994606018,,
10,749,,,,0.978515625,,0.18083390593528748,,
10,758,,,,,,,0.9253000020980835,0.2814977467060089
10,758,,,0.9599714279174805,,0.1991458386182785,,,
11,799,,,,0.9765625,,0.14487972855567932,,
11,827,,,,,,,0.9402999877929688,0.23655705153942108
11,827,,,0.9636285901069641,,0.17590057849884033,,,
12,849,,,,0.955078125,,0.17646238207817078,,
12,896,,,,,,,0.9603999853134155,0.17030350863933563
12,896,,,0.9668285846710205,,0.15735778212547302,,,
13,899,,,,0.96484375,,0.13712188601493835,,
13,949,,,,0.97265625,,0.1277933269739151,,
13,965,,,,,,,0.9164000153541565,0.28909051418304443
13,965,,,0.9692285656929016,,0.14358089864253998,,,
14,999,,,,0.96875,,0.15142862498760223,,
14,1034,,,,,,,0.9498999714851379,0.1929275244474411
14,1034,,,0.9711428284645081,,0.13338300585746765,,,
15,1049,,,,0.974609375,,0.11083590984344482,,
15,1099,,,,0.9765625,,0.10766373574733734,,
15,1103,,,,,,,0.9369000196456909,0.224474236369133
15,1103,,,0.9729142785072327,,0.1238570436835289,,,
16,1149,,,,0.97265625,,0.12563931941986084,,
16,1172,,,,,,,0.965499997138977,0.13842567801475525
16,1172,,,0.9742857217788696,,0.11610126495361328,,,
17,1199,,,,0.98046875,,0.09335910528898239,,
17,1241,,,,,,,0.9628000259399414,0.14679592847824097
17,1241,,,0.9754857420921326,,0.1099560558795929,,,
18,1249,,,,0.984375,,0.08462817966938019,,
18,1299,,,,0.986328125,,0.10011710226535797,,
18,1310,,,,,,,0.9430999755859375,0.19738036394119263
18,1310,,,0.9771999716758728,,0.10378533601760864,,,
19,1349,,,,0.982421875,,0.08853688091039658,,
19,1379,,,,,,,0.9664000272750854,0.13972964882850647
19,1379,,,0.9785714149475098,,0.09802171587944031,,,
20,1399,,,,0.982421875,,0.0838373601436615,,
20,1448,,,,,,,0.9631999731063843,0.14133572578430176
20,1448,,,0.9787428379058838,,0.09426333755254745,,,
21,1449,,,,0.978515625,,0.09106051176786423,,
