method,percent_removed,seed,best_val_acc,best_val_loss,test_acc
effective_rank,0,32,0.8593999743461609,0.5378466248512268,0.850600004196167
effective_rank,0,64,0.8550999760627747,0.5299567580223083,0.8439000248908997
effective_rank,0,128,0.847000002861023,0.4954607486724853,0.8353000283241272
effective_rank,10,32,0.8482999801635742,0.5373855829238892,0.8357999920845032
effective_rank,10,64,0.8216000199317932,0.5847376585006714,0.8113999962806702
effective_rank,10,128,0.8464999794960022,0.5596601366996765,0.8399999737739563
effective_rank,20,32,0.8255000114440918,0.5543031096458435,0.8093000054359436
effective_rank,20,64,0.8317000269889832,0.541407585144043,0.8241000175476074
effective_rank,20,128,0.8245999813079834,0.5506331324577332,0.8217999935150146
effective_rank,30,32,0.8027999997138977,0.6289599537849426,0.7946000099182129
effective_rank,30,64,0.8131999969482422,0.6017155051231384,0.807699978351593
effective_rank,30,128,0.779699981212616,0.6706641316413879,0.7717000246047974
effective_rank,50,32,0.753000020980835,0.741904079914093,0.7357000112533569
effective_rank,50,64,0.7677000164985657,0.7798333764076233,0.7573999762535095
effective_rank,50,128,0.7569000124931335,0.7781270742416382,0.7369999885559082
effective_rank,70,32,0.6717000007629395,1.1183992624282837,0.6556000113487244
effective_rank,70,64,0.6608999967575073,1.0318443775177002,0.6539999842643738
effective_rank,70,128,0.6735000014305115,1.2288604974746704,0.6486999988555908
effective_rank,90,32,0.4691999852657318,1.891697645187378,0.4512999951839447
effective_rank,90,64,0.488999992609024,1.530090570449829,0.475600004196167
effective_rank,90,128,0.4575999975204468,1.8081159591674805,0.4528999924659729
