epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,42,,,,2.546466827392578
0,42,,2.9608371257781982,,
1,49,,,2.4903273582458496,
1,85,,,,2.461331605911255
1,85,,2.464470863342285,,
2,99,,,2.419304609298706,
2,128,,,,2.413318634033203
2,128,,2.408163070678711,,
3,149,,,2.3540186882019043,
3,171,,,,2.30741286277771
3,171,,2.350621223449707,,
4,199,,,2.1792869567871094,
4,214,,,,2.087286949157715
4,214,,2.203519344329834,,
5,249,,,2.0059986114501953,
5,257,,,,1.960375189781189
5,257,,2.035529851913452,,
6,299,,,1.874521255493164,
6,300,,,,1.8520563840866089
6,300,,1.9224896430969238,,
7,343,,,,1.7662272453308105
7,343,,1.826980471611023,,
8,349,,,1.783412218093872,
8,386,,,,1.7023017406463623
8,386,,1.753696322441101,,
9,399,,,1.6891071796417236,
9,429,,,,1.653623342514038
9,429,,1.6910427808761597,,
10,449,,,1.622493028640747,
10,472,,,,1.6052144765853882
10,472,,1.6422237157821655,,
11,499,,,1.6341155767440796,
11,515,,,,1.5845649242401123
11,515,,1.6005791425704956,,
12,549,,,1.568334937095642,
12,558,,,,1.5399953126907349
12,558,,1.5606554746627808,,
13,599,,,1.508960485458374,
13,601,,,,1.5155506134033203
13,601,,1.5276124477386475,,
14,644,,,,1.4940316677093506
14,644,,1.4974573850631714,,
15,649,,,1.4876060485839844,
15,687,,,,1.4766743183135986
15,687,,1.4700145721435547,,
16,699,,,1.407114863395691,
16,730,,,,1.4543628692626953
16,730,,1.4430543184280396,,
17,749,,,1.4370296001434326,
17,773,,,,1.4435714483261108
17,773,,1.4195066690444946,,
18,799,,,1.401700735092163,
18,816,,,,1.4288822412490845
18,816,,1.3998104333877563,,
19,849,,,1.3793449401855469,
19,859,,,,1.4183937311172485
19,859,,1.3780649900436401,,
20,899,,,1.3797640800476074,
20,902,,,,1.4151877164840698
20,902,,1.3593332767486572,,
21,945,,,,1.4009368419647217
21,945,,1.3430944681167603,,
22,949,,,1.304956316947937,
22,988,,,,1.3954898118972778
22,988,,1.323986530303955,,
23,999,,,1.3015854358673096,
23,1031,,,,1.3811750411987305
23,1031,,1.3061610460281372,,
24,1049,,,1.28627347946167,
24,1074,,,,1.3775449991226196
24,1074,,1.2929487228393555,,
25,1099,,,1.2860438823699951,
25,1117,,,,1.3724325895309448
25,1117,,1.277219533920288,,
26,1149,,,1.255948543548584,
26,1160,,,,1.3667677640914917
26,1160,,1.261645793914795,,
27,1199,,,1.256476879119873,
27,1203,,,,1.3653970956802368
27,1203,,1.2468622922897339,,
28,1246,,,,1.366166114807129
28,1246,,1.2315963506698608,,
29,1249,,,1.2139805555343628,
29,1289,,,,1.3675391674041748
29,1289,,1.2191137075424194,,
30,1299,,,1.1951229572296143,
30,1332,,,,1.3641278743743896
30,1332,,1.2034807205200195,,
31,1349,,,1.2029078006744385,
31,1375,,,,1.3612761497497559
31,1375,,1.1911356449127197,,
32,1399,,,1.1774053573608398,
32,1418,,,,1.365143895149231
32,1418,,1.1771196126937866,,
33,1449,,,1.1814618110656738,
33,1461,,,,1.364951252937317
33,1461,,1.1623313426971436,,
34,1499,,,1.1405670642852783,
34,1504,,,,1.3692039251327515
34,1504,,1.1482868194580078,,
35,1547,,,,1.3755452632904053
35,1547,,1.134595513343811,,
36,1549,,,1.1133897304534912,
36,1590,,,,1.378773808479309
36,1590,,1.12064790725708,,
37,1599,,,1.0877690315246582,
37,1633,,,,1.383620262145996
37,1633,,1.1083858013153076,,
38,1649,,,1.1118602752685547,
38,1676,,,,1.391294240951538
38,1676,,1.0941816568374634,,
39,1699,,,1.0900111198425293,
39,1719,,,,1.3914471864700317
39,1719,,1.078685998916626,,
40,1749,,,1.0458741188049316,
40,1762,,,,1.400978446006775
40,1762,,1.0651323795318604,,
41,1799,,,1.0349539518356323,
41,1805,,,,1.4099481105804443
41,1805,,1.0526599884033203,,
42,1848,,,,1.4176769256591797
42,1848,,1.0375896692276,,
43,1849,,,0.9877338409423828,
43,1891,,,,1.4344671964645386
43,1891,,1.0236849784851074,,
44,1899,,,0.9928814172744751,
44,1934,,,,1.4363738298416138
44,1934,,1.009970784187317,,
45,1949,,,0.987543523311615,
45,1977,,,,1.44866144657135
45,1977,,0.9944731593132019,,
46,1999,,,0.9684190154075623,
46,2020,,,,1.455763339996338
46,2020,,0.9797371029853821,,
47,2021,1.455763339996338,,,
