method,percent_removed,seed,best_val_acc,best_val_loss,test_acc
effective_rank,0,32,0.982200026512146,0.0689667537808418,0.9829000234603882
effective_rank,0,64,0.9718999862670898,0.1055104732513427,0.970300018787384
effective_rank,0,128,0.9825999736785888,0.0633682534098625,0.9843999743461609
effective_rank,10,32,0.9747999906539916,0.1129910424351692,0.9771000146865845
effective_rank,10,64,0.9811000227928162,0.0847793594002723,0.9829000234603882
effective_rank,10,128,0.9757000207901,0.1068221181631088,0.9695000052452087
effective_rank,20,32,0.8608999848365784,0.5851296186447144,0.8574000000953674
effective_rank,20,64,0.8716999888420105,0.383936733007431,0.8705000281333923
effective_rank,20,128,0.8597999811172485,0.5226520895957947,0.8544999957084656
effective_rank,30,32,0.8708000183105469,0.5249052047729492,0.8701000213623047
effective_rank,30,64,0.8579000234603882,0.7216929197311401,0.8434000015258789
effective_rank,30,128,0.8680999875068665,0.5708186626434326,0.8646000027656555
effective_rank,50,32,0.8551999926567078,0.8422285318374634,0.8561000227928162
effective_rank,50,64,0.8611000180244446,0.7310268878936768,0.8626000285148621
effective_rank,50,128,0.8596000075340271,0.7700219750404358,0.8582000136375427
effective_rank,70,32,0.7893000245094299,1.0867949724197388,0.7896000146865845
effective_rank,70,64,0.8033000230789185,1.065315008163452,0.8125
effective_rank,70,128,0.7939000129699707,1.0931986570358276,0.8021000027656555
effective_rank,90,32,0.4605999886989593,1.7781254053115845,0.46709999442100525
effective_rank,90,64,0.4742999970912933,1.8049371242523196,0.4867999851703644
effective_rank,90,128,0.480100005865097,1.7618398666381836,0.4950999915599823
