epoch,step,test_loss,train_loss_epoch,val_loss
0,1,,,3.99285626411438
0,1,,3.959555149078369,
1,3,,,3.48222279548645
1,3,,3.7735512256622314,
2,5,,,3.375828504562378
2,5,,3.319162607192993,
3,7,,,3.3878226280212402
3,7,,3.211805820465088,
4,9,,,3.415214776992798
4,9,,3.214836597442627,
5,11,,,3.4007186889648438
5,11,,3.224740505218506,
6,13,,,3.385615348815918
6,13,,3.207134246826172,
7,15,,,3.380383014678955
7,15,,3.1969077587127686,
8,16,3.380383014678955,,
