method,percent_removed,seed,best_val_acc,best_val_loss,test_acc
corr_integral,0,32,0.9743000268936156,0.094395488500595,0.9764999747276306
corr_integral,0,64,0.9781000018119812,0.0831288173794746,0.9801999926567078
corr_integral,0,128,0.9675999879837036,0.1658664047718048,0.9642999768257141
corr_integral,10,32,0.9812999963760376,0.0792061761021614,0.9818999767303467
corr_integral,10,64,0.97979998588562,0.0822758004069328,0.9815000295639038
corr_integral,10,128,0.9807000160217284,0.0757625922560691,0.9815000295639038
corr_integral,20,32,0.9690999984741212,0.1271356046199798,0.9391000270843506
corr_integral,20,64,0.9531000256538392,0.218680202960968,0.8237000107765198
corr_integral,20,128,0.9649999737739564,0.1560205370187759,0.9531999826431274
corr_integral,30,32,0.948300004005432,0.1838097721338272,0.9487000107765198
corr_integral,30,64,0.96670001745224,0.1391994059085846,0.9681000113487244
corr_integral,30,128,0.9513999819755554,0.1987008899450302,0.9510999917984009
corr_integral,50,32,0.8436999917030334,0.8085803985595703,0.8346999883651733
corr_integral,50,64,0.8600000143051147,0.5107297897338867,0.8587999939918518
corr_integral,50,128,0.8614000082015991,0.4435750842094421,0.8586000204086304
corr_integral,70,32,0.836899995803833,1.0510843992233276,0.8399999737739563
corr_integral,70,64,0.8389000296592712,1.0180840492248535,0.8370000123977661
corr_integral,70,128,0.8015999794006348,1.1727235317230225,0.7609999775886536
corr_integral,90,32,0.3725999891757965,2.018134832382202,0.3813999891281128
corr_integral,90,64,0.4027000069618225,1.9843062162399288,0.40849998593330383
corr_integral,90,128,0.37950000166893,2.020595073699951,0.38440001010894775
