epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,23,,,,,,,0.13189999759197235,3.010937213897705
0,23,,,0.20100000500679016,,4.331666469573975,,,
1,47,,,,,,,0.17090000212192535,2.278745412826538
1,47,,,0.28824999928474426,,1.9505749940872192,,,
2,49,,,,0.310546875,,1.768686056137085,,
2,71,,,,,,,0.2110999971628189,2.044766426086426
2,71,,,0.3320833444595337,,1.7995762825012207,,,
3,95,,,,,,,0.21160000562667847,2.0891780853271484
3,95,,,0.3543333411216736,,1.7304272651672363,,,
4,99,,,,0.333984375,,1.7363603115081787,,
4,119,,,,,,,0.24619999527931213,1.9955941438674927
4,119,,,0.36408331990242004,,1.6889541149139404,,,
5,143,,,,,,,0.2540000081062317,2.049302816390991
5,143,,,0.3883333206176758,,1.626436471939087,,,
6,149,,,,0.38671875,,1.7090508937835693,,
6,167,,,,,,,0.2565000057220459,2.0643715858459473
6,167,,,0.39758333563804626,,1.6094759702682495,,,
7,191,,,,,,,0.2671999931335449,1.9332036972045898
7,191,,,0.41491666436195374,,1.5723903179168701,,,
8,199,,,,0.42578125,,1.5403013229370117,,
8,215,,,,,,,0.29350000619888306,1.893312931060791
8,215,,,0.4313333332538605,,1.5332306623458862,,,
9,239,,,,,,,0.30480000376701355,1.8476721048355103
9,239,,,0.4416666626930237,,1.5215998888015747,,,
10,249,,,,0.443359375,,1.5114940404891968,,
10,263,,,,,,,0.323199987411499,1.813598394393921
10,263,,,0.453000009059906,,1.4878994226455688,,,
11,287,,,,,,,0.352400004863739,1.8780158758163452
11,287,,,0.4645833373069763,,1.4583631753921509,,,
12,299,,,,0.53125,,1.3171288967132568,,
12,311,,,,,,,0.3425000011920929,1.7608060836791992
12,311,,,0.4840833246707916,,1.4234845638275146,,,
13,335,,,,,,,0.3456000089645386,1.7733615636825562
13,335,,,0.4910833239555359,,1.4151864051818848,,,
14,349,,,,0.513671875,,1.3827309608459473,,
14,359,,,,,,,0.36550000309944153,1.8147695064544678
14,359,,,0.5007500052452087,,1.3830971717834473,,,
15,383,,,,,,,0.39629998803138733,1.6694320440292358
15,383,,,0.5035833120346069,,1.367483377456665,,,
16,399,,,,0.5390625,,1.3183594942092896,,
16,407,,,,,,,0.373199999332428,1.7672581672668457
16,407,,,0.5150833129882812,,1.3307265043258667,,,
17,431,,,,,,,0.3862999975681305,1.6944793462753296
17,431,,,0.5255833268165588,,1.3147863149642944,,,
18,449,,,,0.55078125,,1.2658319473266602,,
18,455,,,,,,,0.40959998965263367,1.6302698850631714
18,455,,,0.5368333458900452,,1.2924823760986328,,,
19,479,,,,,,,0.42010000348091125,1.6573761701583862
19,479,,,0.546833336353302,,1.2702361345291138,,,
20,499,,,,0.572265625,,1.218599796295166,,
20,503,,,,,,,0.4505999982357025,1.5260590314865112
20,503,,,0.5518333315849304,,1.2625888586044312,,,
21,527,,,,,,,0.4108999967575073,1.6216490268707275
21,527,,,0.5534999966621399,,1.238324761390686,,,
22,549,,,,0.57421875,,1.211347222328186,,
22,551,,,,,,,0.46709999442100525,1.4738603830337524
22,551,,,0.5637500286102295,,1.207288146018982,,,
23,575,,,,,,,0.4650999903678894,1.461369514465332
23,575,,,0.5714166760444641,,1.191706657409668,,,
24,599,,,,0.5580357313156128,,1.1086586713790894,,
24,599,,,,,,,0.47699999809265137,1.5154998302459717
24,599,,,0.5766666531562805,,1.1653282642364502,,,
25,623,,,,,,,0.4620000123977661,1.523707389831543
25,623,,,0.5897499918937683,,1.151265263557434,,,
26,647,,,,,,,0.5070000290870667,1.3981037139892578
26,647,,,0.590499997138977,,1.138593316078186,,,
27,649,,,,0.6015625,,1.0705448389053345,,
27,671,,,,,,,0.5048999786376953,1.3924729824066162
27,671,,,0.6014166474342346,,1.1042836904525757,,,
28,695,,,,,,,0.5209000110626221,1.3952986001968384
28,695,,,0.6110000014305115,,1.0825031995773315,,,
29,699,,,,0.607421875,,1.0998811721801758,,
29,719,,,,,,,0.5212000012397766,1.3724586963653564
29,719,,,0.6144166588783264,,1.0826492309570312,,,
30,743,,,,,,,0.5303999781608582,1.3529690504074097
30,743,,,0.6262500286102295,,1.058400273323059,,,
31,749,,,,0.607421875,,1.0780198574066162,,
31,767,,,,,,,0.5235999822616577,1.3681683540344238
31,767,,,0.6273333430290222,,1.0413001775741577,,,
32,791,,,,,,,0.5544000267982483,1.4184709787368774
32,791,,,0.637583315372467,,1.0262291431427002,,,
33,799,,,,0.62890625,,1.1026842594146729,,
33,815,,,,,,,0.5490000247955322,1.31162691116333
33,815,,,0.6335833072662354,,1.0253322124481201,,,
34,839,,,,,,,0.5467000007629395,1.3474291563034058
34,839,,,0.6467499732971191,,0.9976069331169128,,,
35,849,,,,0.6484375,,0.9774090051651001,,
35,863,,,,,,,0.5809000134468079,1.241827368736267
35,863,,,0.6546666622161865,,0.978970468044281,,,
36,887,,,,,,,0.565500020980835,1.281650185585022
36,887,,,0.6675833463668823,,0.9478160738945007,,,
37,899,,,,0.6484375,,1.0021034479141235,,
37,911,,,,,,,0.5764999985694885,1.2394367456436157
37,911,,,0.6629166603088379,,0.9515471458435059,,,
38,935,,,,,,,0.5636000037193298,1.2777429819107056
38,935,,,0.668833315372467,,0.937629222869873,,,
39,949,,,,0.6328125,,1.0721228122711182,,
39,959,,,,,,,0.5648000240325928,1.2613863945007324
39,959,,,0.6690833568572998,,0.9250914454460144,,,
40,983,,,,,,,0.5751000046730042,1.2828384637832642
40,983,,,0.6812499761581421,,0.8999505043029785,,,
41,999,,,,0.630859375,,1.0138969421386719,,
41,1007,,,,,,,0.5860999822616577,1.215678334236145
41,1007,,,0.6770833134651184,,0.9062312841415405,,,
42,1031,,,,,,,0.5830000042915344,1.2325111627578735
42,1031,,,0.6830000281333923,,0.89365154504776,,,
43,1049,,,,0.693359375,,0.8823335766792297,,
43,1055,,,,,,,0.5613999962806702,1.3949449062347412
43,1055,,,0.6916666626930237,,0.8740501403808594,,,
44,1079,,,,,,,0.5618000030517578,1.3577909469604492
44,1079,,,0.690583348274231,,0.8744694590568542,,,
45,1099,,,,0.7109375,,0.8135348558425903,,
45,1103,,,,,,,0.6108999848365784,1.1570210456848145
45,1103,,,0.6970833539962769,,0.856454610824585,,,
46,1127,,,,,,,0.5992000102996826,1.2092633247375488
46,1127,,,0.6973333358764648,,0.8441565632820129,,,
47,1149,,,,0.71484375,,0.8731961250305176,,
47,1151,,,,,,,0.6036999821662903,1.1745436191558838
47,1151,,,0.7047500014305115,,0.838202953338623,,,
48,1175,,,,,,,0.5875999927520752,1.24066960811615
48,1175,,,0.7043333053588867,,0.8266105055809021,,,
49,1199,,,,0.6830357313156128,,0.8862327933311462,,
49,1199,,,,,,,0.5889000296592712,1.237542986869812
49,1199,,,0.7117499709129333,,0.8053791522979736,,,
50,1223,,,,,,,0.6183000206947327,1.1350644826889038
50,1223,,,0.7108333110809326,,0.8155635595321655,,,
51,1247,,,,,,,0.5978999733924866,1.2064613103866577
51,1247,,,0.7249166369438171,,0.7906804084777832,,,
52,1249,,,,0.716796875,,0.8074699640274048,,
52,1271,,,,,,,0.6157000064849854,1.1569559574127197
52,1271,,,0.7164999842643738,,0.7935116291046143,,,
53,1295,,,,,,,0.597100019454956,1.2166553735733032
53,1295,,,0.7250833511352539,,0.7837112545967102,,,
54,1299,,,,0.732421875,,0.7557971477508545,,
54,1319,,,,,,,0.6197999715805054,1.1354191303253174
54,1319,,,0.7253333330154419,,0.7756352424621582,,,
55,1343,,,,,,,0.597599983215332,1.2286782264709473
55,1343,,,0.7269166707992554,,0.7714964151382446,,,
56,1349,,,,0.73046875,,0.7404791116714478,,
56,1367,,,,,,,0.6144000291824341,1.181996464729309
56,1367,,,0.7264999747276306,,0.7527505159378052,,,
57,1391,,,,,,,0.6299999952316284,1.149031400680542
57,1391,,,0.7368333339691162,,0.7390931248664856,,,
58,1399,,,,0.712890625,,0.7789918184280396,,
58,1415,,,,,,,0.6383000016212463,1.1027907133102417
58,1415,,,0.7387499809265137,,0.7346954941749573,,,
59,1439,,,,,,,0.6008999943733215,1.232622742652893
59,1439,,,0.7429166436195374,,0.7331838607788086,,,
60,1449,,,,0.75,,0.7069816589355469,,
60,1463,,,,,,,0.6553999781608582,1.038525938987732
60,1463,,,0.7574166655540466,,0.6810041069984436,,,
61,1487,,,,,,,0.65829998254776,1.0394304990768433
61,1487,,,0.7759166955947876,,0.6312247514724731,,,
62,1499,,,,0.75,,0.6592236757278442,,
62,1511,,,,,,,0.659500002861023,1.0619382858276367
62,1511,,,0.7712500095367432,,0.6274179220199585,,,
63,1535,,,,,,,0.6488000154495239,1.0887819528579712
63,1535,,,0.7816666960716248,,0.6091960668563843,,,
64,1549,,,,0.791015625,,0.6162238121032715,,
64,1559,,,,,,,0.6553999781608582,1.0879610776901245
64,1559,,,0.7847499847412109,,0.6001005172729492,,,
65,1583,,,,,,,0.6513000130653381,1.0867873430252075
65,1583,,,0.7857499718666077,,0.6041967272758484,,,
66,1599,,,,0.767578125,,0.6515290141105652,,
66,1607,,,,,,,0.6561999917030334,1.09712553024292
66,1607,,,0.7882500290870667,,0.6010364890098572,,,
67,1631,,,,,,,0.659600019454956,1.0713517665863037
67,1631,,,0.7919166684150696,,0.5894752740859985,,,
68,1649,,,,0.80078125,,0.5345517992973328,,
68,1655,,,,,,,0.6643000245094299,1.054497241973877
68,1655,,,0.7871666550636292,,0.5963110327720642,,,
69,1679,,,,,,,0.6557000279426575,1.0791226625442505
69,1679,,,0.7904999852180481,,0.5842456817626953,,,
70,1699,,,,0.810546875,,0.5672308206558228,,
70,1703,,,,,,,0.6586999893188477,1.070625901222229
70,1703,,,0.796916663646698,,0.5775308609008789,,,
71,1727,,,,,,,0.6549000144004822,1.1088453531265259
71,1727,,,0.8038333058357239,,0.5578311085700989,,,
72,1749,,,,0.8125,,0.5336809158325195,,
72,1751,,,,,,,0.6560999751091003,1.0974291563034058
72,1751,,,0.7957500219345093,,0.5737166404724121,,,
73,1775,,,,,,,0.6604999899864197,1.0920125246047974
73,1775,,,0.796500027179718,,0.5669885873794556,,,
74,1799,,,,0.7410714626312256,,0.7277159094810486,,
74,1799,,,,,,,0.659500002861023,1.083831548690796
74,1799,,,0.7945833206176758,,0.5689714550971985,,,
75,1823,,,,,,,0.6603999733924866,1.096920132637024
75,1823,,,0.7984166741371155,,0.5637389421463013,,,
76,1847,,,,,,,0.657800018787384,1.11997389793396
76,1847,,,0.8054166436195374,,0.5465474724769592,,,
77,1849,,,,0.79296875,,0.592818021774292,,
