method,percent_removed,seed,best_val_acc,best_val_loss,test_acc
forgetting_events,0,32,0.984000027179718,0.0626417323946952,0.984499990940094
forgetting_events,0,64,0.9746000170707704,0.096017450094223,0.9731000065803528
forgetting_events,0,128,0.9804999828338624,0.0735933110117912,0.9771999716758728
forgetting_events,10,32,0.9717000126838684,0.0996671617031097,0.9732999801635742
forgetting_events,10,64,0.9722999930381776,0.0952006354928016,0.9746999740600586
forgetting_events,10,128,0.9711999893188475,0.106348693370819,0.9707000255584717
forgetting_events,20,32,0.9621000289916992,0.1374439597129821,0.9656999707221985
forgetting_events,20,64,0.9074000120162964,0.3803987205028534,0.907800018787384
forgetting_events,20,128,0.9678000211715698,0.1250002384185791,0.9689000248908997
forgetting_events,30,32,0.965399980545044,0.1263327449560165,0.9677000045776367
forgetting_events,30,64,0.9661999940872192,0.1273577809333801,0.9684000015258789
forgetting_events,30,128,0.967199981212616,0.1290198415517807,0.9666000008583069
forgetting_events,50,32,0.961300015449524,0.1501512080430984,0.9628999829292297
forgetting_events,50,64,0.9574000239372252,0.1569051742553711,0.9606999754905701
forgetting_events,50,128,0.9625999927520752,0.153940349817276,0.9638000130653381
forgetting_events,70,32,0.9488000273704528,0.225408524274826,0.9520999789237976
forgetting_events,70,64,0.9441999793052672,0.2382054477930069,0.9458000063896179
forgetting_events,70,128,0.9480000138282776,0.2386499047279358,0.9527000188827515
forgetting_events,90,32,0.7660999894142151,1.015764236450195,0.7748000025749207
forgetting_events,90,64,0.7409999966621399,1.023305058479309,0.7516000270843506
forgetting_events,90,128,0.7472000122070312,1.0124908685684204,0.7616999745368958
