epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,7,,,,,,,0.11209999769926071,nan
0,7,,,0.13349999487400055,,8.521734237670898,,,
1,15,,,,,,,0.10019999742507935,inf
1,15,,,0.21375000476837158,,3.512539863586426,,,
2,23,,,,,,,0.1062999963760376,1154.93359375
2,23,,,0.27524998784065247,,2.5238404273986816,,,
3,31,,,,,,,0.11840000003576279,11.56177043914795
3,31,,,0.29624998569488525,,2.436190128326416,,,
4,39,,,,,,,0.16130000352859497,8.435864448547363
4,39,,,0.29875001311302185,,2.1942622661590576,,,
5,47,,,,,,,0.14589999616146088,3.60467529296875
5,47,,,0.31424999237060547,,2.122981309890747,,,
6,49,,,,0.357421875,,2.1866912841796875,,
6,55,,,,,,,0.1770000010728836,2.8181777000427246
6,55,,,0.3402499854564667,,2.025531053543091,,,
7,63,,,,,,,0.17900000512599945,2.85974383354187
7,63,,,0.3449999988079071,,2.02441143989563,,,
8,71,,,,,,,0.18979999423027039,2.7713632583618164
8,71,,,0.35475000739097595,,1.9911552667617798,,,
9,79,,,,,,,0.1906999945640564,2.602125644683838
9,79,,,0.367249995470047,,1.926727294921875,,,
10,87,,,,,,,0.19850000739097595,2.5264196395874023
10,87,,,0.3777500092983246,,1.8719370365142822,,,
11,95,,,,,,,0.2053000032901764,3.7242441177368164
11,95,,,0.3802500069141388,,1.8784781694412231,,,
12,99,,,,0.361328125,,2.0692052841186523,,
12,103,,,,,,,0.20600000023841858,4.41185188293457
12,103,,,0.3930000066757202,,1.945402979850769,,,
13,111,,,,,,,0.20919999480247498,4.646404266357422
13,111,,,0.40424999594688416,,1.783561110496521,,,
14,119,,,,,,,0.22360000014305115,2.5202598571777344
14,119,,,0.4092499911785126,,1.7945314645767212,,,
15,127,,,,,,,0.2264000028371811,2.453836441040039
15,127,,,0.4257499873638153,,1.692876935005188,,,
16,135,,,,,,,0.2379000037908554,2.4151012897491455
16,135,,,0.4359999895095825,,1.6934797763824463,,,
17,143,,,,,,,0.24459999799728394,2.3330185413360596
17,143,,,0.4372499883174896,,1.6698317527770996,,,
18,149,,,,0.48828125,,1.5570284128189087,,
18,151,,,,,,,0.2694999873638153,2.295717239379883
18,151,,,0.44874998927116394,,1.6436378955841064,,,
19,159,,,,,,,0.25870001316070557,2.3222522735595703
19,159,,,0.445250004529953,,1.5901479721069336,,,
20,167,,,,,,,0.24869999289512634,2.38539457321167
20,167,,,0.44200000166893005,,1.6283799409866333,,,
21,175,,,,,,,0.2563000023365021,2.305183172225952
21,175,,,0.46399998664855957,,1.60390043258667,,,
22,183,,,,,,,0.2572999894618988,2.3469789028167725
22,183,,,0.4659999907016754,,1.599143147468567,,,
23,191,,,,,,,0.2662999927997589,2.272721290588379
23,191,,,0.4580000042915344,,1.5848491191864014,,,
24,199,,,,0.48557692766189575,,1.72943115234375,,
24,199,,,,,,,0.271699994802475,2.2118444442749023
24,199,,,0.48249998688697815,,1.54691481590271,,,
25,207,,,,,,,0.26249998807907104,2.212523937225342
25,207,,,0.4724999964237213,,1.5437443256378174,,,
26,215,,,,,,,0.29170000553131104,2.073732852935791
26,215,,,0.47725000977516174,,1.5540599822998047,,,
27,223,,,,,,,0.23989999294281006,2.857910633087158
27,223,,,0.48249998688697815,,1.556023359298706,,,
28,231,,,,,,,0.26969999074935913,2.2864322662353516
28,231,,,0.47725000977516174,,1.5522148609161377,,,
29,239,,,,,,,0.2799000144004822,2.1626625061035156
29,239,,,0.4802500009536743,,1.5502150058746338,,,
30,247,,,,,,,0.29010000824928284,2.0744190216064453
30,247,,,0.492249995470047,,1.478266716003418,,,
31,249,,,,0.525390625,,1.3892590999603271,,
31,255,,,,,,,0.30399999022483826,1.9989594221115112
31,255,,,0.5022500157356262,,1.4625784158706665,,,
32,263,,,,,,,0.3052999973297119,2.059311628341675
32,263,,,0.5027499794960022,,1.500250220298767,,,
33,271,,,,,,,0.3239000141620636,1.9480183124542236
33,271,,,0.5130000114440918,,1.4380348920822144,,,
34,279,,,,,,,0.3253999948501587,1.9247050285339355
34,279,,,0.5009999871253967,,1.4314589500427246,,,
35,287,,,,,,,0.31839999556541443,1.937658429145813
35,287,,,0.5082499980926514,,1.4426138401031494,,,
36,295,,,,,,,0.31029999256134033,2.057403087615967
36,295,,,0.5120000243186951,,1.410763144493103,,,
37,299,,,,0.525390625,,1.3257662057876587,,
37,303,,,,,,,0.3398999869823456,1.9114048480987549
37,303,,,0.5247499942779541,,1.3875788450241089,,,
38,311,,,,,,,0.31150001287460327,2.0578532218933105
38,311,,,0.527999997138977,,1.4085800647735596,,,
39,319,,,,,,,0.34209999442100525,1.8996174335479736
39,319,,,0.5164999961853027,,1.3678650856018066,,,
40,327,,,,,,,0.3434000015258789,1.9541550874710083
40,327,,,0.5320000052452087,,1.3744889497756958,,,
41,335,,,,,,,0.35040000081062317,1.9156441688537598
41,335,,,0.531000018119812,,1.353201985359192,,,
42,343,,,,,,,0.3418999910354614,1.9161382913589478
42,343,,,0.5475000143051147,,1.3298041820526123,,,
43,349,,,,0.5546875,,1.248162031173706,,
43,351,,,,,,,0.3637999892234802,1.8651419878005981
43,351,,,0.5532500147819519,,1.2965196371078491,,,
44,359,,,,,,,0.36070001125335693,1.8230865001678467
44,359,,,0.5580000281333923,,1.325913667678833,,,
45,367,,,,,,,0.34200000762939453,1.9935624599456787
45,367,,,0.5632500052452087,,1.2916008234024048,,,
46,375,,,,,,,0.35260000824928284,1.9128470420837402
46,375,,,0.5602499842643738,,1.2916579246520996,,,
47,383,,,,,,,0.373199999332428,1.8826701641082764
47,383,,,0.5565000176429749,,1.2688629627227783,,,
48,391,,,,,,,0.37400001287460327,1.8589891195297241
48,391,,,0.5507500171661377,,1.2896122932434082,,,
49,399,,,,0.540865421295166,,1.316236972808838,,
49,399,,,,,,,0.35740000009536743,1.9889050722122192
49,399,,,0.5682500004768372,,1.2602925300598145,,,
50,407,,,,,,,0.36250001192092896,2.0038745403289795
50,407,,,0.5662500262260437,,1.2568920850753784,,,
51,415,,,,,,,0.3513000011444092,2.028615713119507
51,415,,,0.5730000138282776,,1.2234652042388916,,,
52,423,,,,,,,0.36230000853538513,2.051846742630005
52,423,,,0.574999988079071,,1.214900255203247,,,
53,431,,,,,,,0.3476000130176544,2.045309066772461
53,431,,,0.5860000252723694,,1.2093044519424438,,,
54,439,,,,,,,0.36309999227523804,1.9557644128799438
54,439,,,0.5759999752044678,,1.2149872779846191,,,
55,447,,,,,,,0.3817000091075897,1.8988080024719238
55,447,,,0.5764999985694885,,1.198280692100525,,,
56,449,,,,0.576171875,,1.1574410200119019,,
56,455,,,,,,,0.38089999556541443,1.8650933504104614
56,455,,,0.590499997138977,,1.1983568668365479,,,
57,463,,,,,,,0.39329999685287476,1.8832753896713257
57,463,,,0.6017500162124634,,1.2043627500534058,,,
58,471,,,,,,,0.4025000035762787,1.9538182020187378
58,471,,,0.6000000238418579,,1.1718288660049438,,,
59,479,,,,,,,0.400299996137619,1.7860476970672607
59,479,,,0.593999981880188,,1.1792594194412231,,,
60,487,,,,,,,0.4140999913215637,1.7314634323120117
60,487,,,0.6134999990463257,,1.1386836767196655,,,
61,495,,,,,,,0.41850000619888306,1.7407480478286743
61,495,,,0.609000027179718,,1.1106318235397339,,,
62,499,,,,0.59765625,,1.1034075021743774,,
62,503,,,,,,,0.4122999906539917,1.7572990655899048
62,503,,,0.624750018119812,,1.0862147808074951,,,
63,511,,,,,,,0.4172999858856201,1.7448798418045044
63,511,,,0.628250002861023,,1.0707916021347046,,,
64,519,,,,,,,0.41100001335144043,1.7977912425994873
64,519,,,0.6277499794960022,,1.0458427667617798,,,
65,527,,,,,,,0.421999990940094,1.7424511909484863
65,527,,,0.6424999833106995,,1.0432775020599365,,,
66,535,,,,,,,0.41909998655319214,1.776291012763977
66,535,,,0.6340000033378601,,1.0400080680847168,,,
67,543,,,,,,,0.4165000021457672,1.7809054851531982
67,543,,,0.6387500166893005,,1.039079189300537,,,
68,549,,,,0.623046875,,1.0217530727386475,,
68,551,,,,,,,0.41819998621940613,1.7775936126708984
68,551,,,0.6324999928474426,,1.0371845960617065,,,
69,559,,,,,,,0.41839998960494995,1.7967699766159058
69,559,,,0.6352499723434448,,1.0472513437271118,,,
70,567,,,,,,,0.42289999127388,1.7537585496902466
70,567,,,0.6464999914169312,,1.0239441394805908,,,
71,575,,,,,,,0.42010000348091125,1.7818530797958374
71,575,,,0.6367499828338623,,1.0176860094070435,,,
72,583,,,,,,,0.42010000348091125,1.7914822101593018
72,583,,,0.6417499780654907,,1.0186372995376587,,,
73,591,,,,,,,0.4250999987125397,1.732619285583496
73,591,,,0.6445000171661377,,1.0020828247070312,,,
74,599,,,,0.6418269276618958,,0.9757809042930603,,
74,599,,,,,,,0.421999990940094,1.756041407585144
74,599,,,0.6377500295639038,,1.0146377086639404,,,
75,607,,,,,,,0.4205000102519989,1.7779468297958374
75,607,,,0.6334999799728394,,1.0315648317337036,,,
76,615,,,,,,,0.42100000381469727,1.7648210525512695
76,615,,,0.643750011920929,,0.9983023405075073,,,
77,623,,,,,,,0.41659998893737793,1.8096646070480347
77,623,,,0.640999972820282,,1.02207612991333,,,
78,631,,,,,,,0.4327000081539154,1.7384213209152222
78,631,,,0.6520000100135803,,0.9855147004127502,,,
79,639,,,,,,,0.42570000886917114,1.745376706123352
79,639,,,0.6510000228881836,,1.004942774772644,,,
80,647,,,,,,,0.4230000078678131,1.7485392093658447
80,647,,,0.6539999842643738,,0.9805026054382324,,,
81,649,,,,0.6328125,,1.0503689050674438,,
81,655,,,,,,,0.42559999227523804,1.7728363275527954
81,655,,,0.6535000205039978,,0.9854286313056946,,,
82,663,,,,,,,0.41920000314712524,1.7760804891586304
82,663,,,0.6482499837875366,,1.0001957416534424,,,
83,671,,,,,,,0.4336000084877014,1.7214449644088745
83,671,,,0.6514999866485596,,0.9828488230705261,,,
84,679,,,,,,,0.43050000071525574,1.7631316184997559
84,679,,,0.6514999866485596,,0.9865109324455261,,,
85,687,,,,,,,0.4205000102519989,1.8461722135543823
85,687,,,0.6647499799728394,,0.9596201181411743,,,
86,695,,,,,,,0.43639999628067017,1.751801609992981
86,695,,,0.6677500009536743,,0.9593840837478638,,,
87,699,,,,0.626953125,,1.0121746063232422,,
87,703,,,,,,,0.42320001125335693,1.8231068849563599
87,703,,,0.6552500128746033,,0.9594324231147766,,,
88,711,,,,,,,0.4336000084877014,1.7642788887023926
88,711,,,0.6524999737739563,,0.9760159850120544,,,
89,719,,,,,,,0.4359000027179718,1.7280867099761963
89,719,,,0.6654999852180481,,0.9541839361190796,,,
90,727,,,,,,,0.43639999628067017,1.7171000242233276
90,727,,,0.656499981880188,,0.9728906750679016,,,
91,735,,,,,,,0.4350999891757965,1.755652904510498
91,735,,,0.6625000238418579,,0.9570334553718567,,,
