epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,,,0.30078125,,2.0071003437042236,,
0,70,,,,,,,0.33719998598098755,1.8486316204071045
0,70,,,0.23266667127609253,,2.556769847869873,,,
1,99,,,,0.357421875,,1.7600457668304443,,
1,141,,,,,,,0.4140999913215637,1.6260830163955688
1,141,,,0.36399999260902405,,1.741358995437622,,,
2,149,,,,0.435546875,,1.5880428552627563,,
2,199,,,,0.439453125,,1.5337904691696167,,
2,212,,,,,,,0.42590001225471497,1.6742708683013916
2,212,,,0.4307222366333008,,1.574737310409546,,,
3,249,,,,0.482421875,,1.4620965719223022,,
3,283,,,,,,,0.5421000123023987,1.6227166652679443
3,283,,,0.4684999883174896,,1.4725351333618164,,,
4,299,,,,0.490234375,,1.4101593494415283,,
4,349,,,,0.501953125,,1.4321792125701904,,
4,354,,,,,,,0.5454000234603882,1.521547555923462
4,354,,,0.5001388788223267,,1.3870292901992798,,,
5,399,,,,0.537109375,,1.3002114295959473,,
5,425,,,,,,,0.5436000227928162,1.2897862195968628
5,425,,,0.5357221961021423,,1.3012653589248657,,,
6,449,,,,0.5703125,,1.2078464031219482,,
6,496,,,,,,,0.597100019454956,1.2295094728469849
6,496,,,0.5565277934074402,,1.2308664321899414,,,
7,499,,,,0.5859375,,1.1887649297714233,,
7,549,,,,0.580078125,,1.1915078163146973,,
7,567,,,,,,,0.34929999709129333,38.82373809814453
7,567,,,0.577833354473114,,1.182132601737976,,,
8,599,,,,0.494140625,,1.3440375328063965,,
8,638,,,,,,,0.5947999954223633,1.154658555984497
8,638,,,0.5276666879653931,,1.3339924812316895,,,
9,649,,,,0.59765625,,1.1595454216003418,,
9,699,,,,0.57421875,,1.1797049045562744,,
9,709,,,,,,,0.6531999707221985,0.96785569190979
9,709,,,0.5888055562973022,,1.167457938194275,,,
10,749,,,,0.615234375,,1.097520112991333,,
10,780,,,,,,,0.6452999711036682,1.058230996131897
10,780,,,0.6067222356796265,,1.1041030883789062,,,
11,799,,,,0.634765625,,1.0394716262817383,,
11,849,,,,0.642578125,,1.042995572090149,,
11,851,,,,,,,0.6686000227928162,1.0547763109207153
11,851,,,0.6209444403648376,,1.0676686763763428,,,
12,899,,,,0.623046875,,1.033107042312622,,
12,922,,,,,,,0.6773999929428101,1.0189749002456665
12,922,,,0.632111132144928,,1.0333393812179565,,,
13,949,,,,0.6796875,,0.9244863986968994,,
13,993,,,,,,,0.6633999943733215,0.9768893718719482
13,993,,,0.6450555324554443,,0.9972146153450012,,,
14,999,,,,0.62109375,,1.062374472618103,,
14,1049,,,,0.630859375,,1.0736258029937744,,
14,1064,,,,,,,0.701200008392334,0.9177841544151306
14,1064,,,0.6504999995231628,,0.9822176694869995,,,
15,1099,,,,0.662109375,,0.9454799890518188,,
15,1135,,,,,,,0.6635000109672546,0.9976370930671692
15,1135,,,0.6635833382606506,,0.9524303674697876,,,
16,1149,,,,0.66015625,,0.9488685727119446,,
16,1199,,,,0.681640625,,0.8977134227752686,,
