method,percent_removed,seed,best_val_acc,best_val_loss,test_acc
effective_rank,0,32,0.9833999872207642,0.0624505914747715,0.9842000007629395
effective_rank,0,64,0.9828000068664552,0.0650206357240676,0.9835000038146973
effective_rank,0,128,0.977500021457672,0.0939612612128257,0.9696999788284302
effective_rank,10,32,0.9812999963760376,0.0693182125687599,0.9829999804496765
effective_rank,10,64,0.9763000011444092,0.0908626392483711,0.9706000089645386
effective_rank,10,128,0.980400025844574,0.0755815953016281,0.9800000190734863
effective_rank,20,32,0.9492999911308287,0.2470681220293045,0.9387000203132629
effective_rank,20,64,0.9764999747276306,0.0929486230015754,0.9750000238418579
effective_rank,20,128,0.9575999975204468,0.1859346330165863,0.9322999715805054
effective_rank,30,32,0.9685999751091005,0.1233229637145996,0.9686999917030334
effective_rank,30,64,0.9724000096321106,0.1058481335639953,0.974399983882904
effective_rank,30,128,0.9718999862670898,0.1063988283276557,0.9736999869346619
effective_rank,50,32,0.9383000135421752,0.2314966768026352,0.9189000129699707
effective_rank,50,64,0.933899998664856,0.248527243733406,0.9208999872207642
effective_rank,50,128,0.9426000118255616,0.2071866989135742,0.9435999989509583
effective_rank,70,32,0.7659000158309937,0.6799893379211426,0.7519999742507935
effective_rank,70,64,0.6962000131607056,0.9402251243591307,0.6807000041007996
effective_rank,70,128,0.7950999736785889,0.6252265572547913,0.7896000146865845
effective_rank,90,32,0.1124000027775764,2.3349204063415527,0.11349999904632568
effective_rank,90,64,0.1124000027775764,2.3268563747406006,0.11349999904632568
effective_rank,90,128,0.1124000027775764,2.333258867263794,0.11349999904632568
