method,percent_removed,val_acc_mean,val_acc_std,val_loss_mean,val_loss_std,test_acc_mean,test_acc_std,n_seeds,retention
corr_integral,0,,,1.2901357014973958,0.002418537680900654,,,3,1.0
corr_integral,10,,,1.303890347480774,0.0025170034046955603,,,3,0.9
corr_integral,20,,,1.3266315062840779,0.0032931953754418123,,,3,0.8
corr_integral,30,,,1.3491371075312297,0.0038490975506534513,,,3,0.7
corr_integral,50,,,1.4206568797429402,0.0017855615525748719,,,3,0.5
corr_integral,70,,,1.5888880888621013,0.0011370510635132576,,,3,0.30000000000000004
corr_integral,90,,,2.300948619842529,0.03174994612188237,,,3,0.09999999999999998
effective_rank,0,,,1.2874220212300618,0.0031696150798138584,,,3,1.0
effective_rank,10,,,1.3051406939824421,0.0027089778480848046,,,3,0.9
effective_rank,20,,,1.3252161343892415,0.0012625876325357112,,,3,0.8
effective_rank,30,,,1.3526045083999634,0.0005219634930453186,,,3,0.7
effective_rank,50,,,1.4290807247161865,0.0037169865090746685,,,3,0.5
effective_rank,70,,,1.6009798447291057,0.008693634497717833,,,3,0.30000000000000004
effective_rank,90,,,2.1557594935099282,0.014776617784242012,,,3,0.09999999999999998
heuristic_filtering,0,,,1.2910813093185425,0.0029102127507646723,,,3,1.0
heuristic_filtering,10,,,1.3052902619043987,0.0014249800706954002,,,3,0.9
heuristic_filtering,20,,,1.3266874154408772,0.0009741428828872506,,,3,0.8
heuristic_filtering,30,,,1.3513957262039185,0.0019342785556868288,,,3,0.7
heuristic_filtering,50,,,1.4260964393615723,0.0023624252886475126,,,3,0.5
heuristic_filtering,70,,,1.5765753587086995,0.003486604974466289,,,3,0.30000000000000004
heuristic_filtering,90,,,2.2385643323262534,0.014373762470443292,,,3,0.09999999999999998
intrinsic_dimensionality_twonn,0,,,1.2890270153681438,0.0032458826629003343,,,3,1.0
intrinsic_dimensionality_twonn,10,,,1.3034602006276448,0.0016884053072292338,,,3,0.9
intrinsic_dimensionality_twonn,20,,,1.3238696654637654,0.00247368854410015,,,3,0.8
intrinsic_dimensionality_twonn,30,,,1.3492581049601238,0.0013877793632972861,,,3,0.7
intrinsic_dimensionality_twonn,50,,,1.4239966869354248,0.0038804181916585394,,,3,0.5
intrinsic_dimensionality_twonn,70,,,1.5882954994837444,0.0031968836162790315,,,3,0.30000000000000004
intrinsic_dimensionality_twonn,90,,,2.2707356611887612,0.03476380181841617,,,3,0.09999999999999998
llm_classifier,0,,,1.2892247835795085,0.0009528032760602918,,,3,1.0
llm_classifier,10,,,1.3063212633132935,0.0021087894066469616,,,3,0.9
llm_classifier,20,,,1.3230856657028198,0.00451518727247366,,,3,0.8
llm_classifier,30,,,1.3481898307800293,0.0023614832477699106,,,3,0.7
llm_classifier,50,,,1.4208807547887166,0.0031155705982057334,,,3,0.5
llm_classifier,70,,,1.583695610364278,0.0060394564900439944,,,3,0.30000000000000004
llm_classifier,90,,,2.180818955103556,0.037348376799903805,,,3,0.09999999999999998
perplexity_filtering,0,,,1.2889117797215779,0.002869106083231126,,,3,1.0
perplexity_filtering,10,,,1.301350474357605,0.002642245263465695,,,3,0.9
perplexity_filtering,20,,,1.320099910100301,0.0019855978730388127,,,3,0.8
perplexity_filtering,30,,,1.3441065947214763,0.002366229583813072,,,3,0.7
perplexity_filtering,50,,,1.4145222504933674,0.0016487842928522456,,,3,0.5
perplexity_filtering,70,,,1.5576237042744954,0.00595443881313877,,,3,0.30000000000000004
perplexity_filtering,90,,,2.1803132692972818,0.038344735317456004,,,3,0.09999999999999998
random,0,,,1.287266453107198,0.005122031453566961,,,3,1.0
random,10,,,1.3026103576024373,0.002706845767357048,,,3,0.9
random,20,,,1.3217537800470989,0.004783980265744521,,,3,0.8
random,30,,,1.3467116355895996,0.0019291583712144717,,,3,0.7
random,50,,,1.419507344563802,0.0012277631200078808,,,3,0.5
random,70,,,1.5675949652989705,0.0006812605363866234,,,3,0.30000000000000004
random,90,,,2.233102242151896,0.007673332315349,,,3,0.09999999999999998
semantic_dedup,0,,,1.2885939280192058,0.0017921964567972485,,,3,1.0
semantic_dedup,10,,,1.303583025932312,0.001469152971284706,,,3,0.9
semantic_dedup,20,,,1.3254146973292034,0.001984291536940163,,,3,0.8
semantic_dedup,30,,,1.3502626419067383,0.001430405886051371,,,3,0.7
semantic_dedup,50,,,1.4241527318954468,0.003763113607944024,,,3,0.5
semantic_dedup,70,,,1.5801713069279988,0.008865486532435693,,,3,0.30000000000000004
semantic_dedup,90,,,2.198995510737101,0.0080973146154761,,,3,0.09999999999999998
