method,percent_removed,seed,best_val_acc,best_val_loss,test_acc
effective_rank,0,32,,3.3210318088531494,
effective_rank,0,64,,2.7050344944000244,
effective_rank,0,128,,2.446308851242065,
effective_rank,10,32,,2.555068016052246,
effective_rank,10,64,,2.739042043685913,
effective_rank,10,128,,2.5635547637939453,
effective_rank,20,32,,3.302562713623047,
effective_rank,20,64,,2.591357469558716,
effective_rank,20,128,,2.4964375495910645,
effective_rank,30,32,,3.318704843521118,
effective_rank,30,64,,2.5704030990600586,
effective_rank,30,128,,2.5198049545288086,
effective_rank,50,32,,3.078049659729004,
effective_rank,50,64,,2.725827217102051,
effective_rank,50,128,,2.654712915420532,
effective_rank,70,32,,3.322547912597656,
effective_rank,70,64,,3.1222074031829834,
effective_rank,70,128,,2.952702522277832,
effective_rank,90,32,,3.337385654449463,
effective_rank,90,64,,3.315192222595215,
effective_rank,90,128,,3.259718656539917,
