epoch,step,test_loss,train_loss_epoch,val_loss
0,1,,,4.673253059387207
0,1,,4.05277156829834,
1,3,,,3.5317165851593018
1,3,,4.290391445159912,
2,5,,,3.3411128520965576
2,5,,3.5462801456451416,
3,7,,,3.4114060401916504
3,7,,3.4250283241271973,
4,9,,,3.3755524158477783
4,9,,3.471566677093506,
5,11,,,3.3431801795959473
5,11,,3.427251100540161,
6,13,,,3.3419623374938965
6,13,,3.40212345123291,
7,15,,,3.343797445297241
7,15,,3.403292179107666,
8,16,3.343797445297241,,
