method,percent_removed,seed,best_val_acc,best_val_loss,test_acc
corr_integral,0,32,0.8485999703407288,0.4720147550106048,0.8413000106811523
corr_integral,0,64,0.8511999845504761,0.4817313849925995,0.8460999727249146
corr_integral,0,128,0.8431000113487244,0.5108217000961304,0.8256999850273132
corr_integral,10,32,0.8485000133514404,0.5831148624420166,0.843999981880188
corr_integral,10,64,0.8447999954223633,0.5047042369842529,0.8324999809265137
corr_integral,10,128,0.843999981880188,0.5148862600326538,0.8312000036239624
corr_integral,20,32,0.8299000263214111,0.5532082915306091,0.8179000020027161
corr_integral,20,64,0.8337000012397766,0.5441840887069702,0.8183000087738037
corr_integral,20,128,0.8324999809265137,0.5619542598724365,0.824400007724762
corr_integral,30,32,0.8224999904632568,0.7206023931503296,0.8118000030517578
corr_integral,30,64,0.8101000189781189,0.643319845199585,0.7961999773979187
corr_integral,30,128,0.7967000007629395,0.6256266832351685,0.7883999943733215
corr_integral,50,32,0.7656999826431274,0.7755938768386841,0.7623000144958496
corr_integral,50,64,0.7468000054359436,0.7748702764511108,0.741599977016449
corr_integral,50,128,0.7706999778747559,0.7678009271621704,0.7623000144958496
corr_integral,70,32,0.6797999739646912,1.0674633979797363,0.6741999983787537
corr_integral,70,64,0.6801000237464905,1.012662649154663,0.6672000288963318
corr_integral,70,128,0.6802999973297119,1.111268162727356,0.6747999787330627
corr_integral,90,32,0.4117999970912933,2.152096509933472,0.4043000042438507
corr_integral,90,64,0.4217000007629394,2.2641348838806152,0.42410001158714294
corr_integral,90,128,0.4154999852180481,2.3295323848724365,0.40799999237060547
