method,percent_removed,val_acc_mean,val_acc_std,val_loss_mean,val_loss_std,test_acc_mean,test_acc_std,n_seeds,retention
corr_integral,0,,,2.7996400197347007,0.4524473356368633,,,3,1.0
corr_integral,10,,,2.7874759833017984,0.45967261562435036,,,3,0.9
corr_integral,20,,,2.627351919809977,0.0982670131293771,,,3,0.8
corr_integral,30,,,2.9701969623565674,0.3304503057573516,,,3,0.7
corr_integral,50,,,3.0948758125305176,0.20860092109212153,,,3,0.5
corr_integral,70,,,3.24168062210083,0.07779167801226214,,,3,0.30000000000000004
corr_integral,90,,,3.347886323928833,0.024705247388320365,,,3,0.09999999999999998
effective_rank,0,,,2.824125051498413,0.44935730074793956,,,3,1.0
effective_rank,10,,,2.6192216078440347,0.10385426739335775,,,3,0.9
effective_rank,20,,,2.796785910924276,0.44057925327097525,,,3,0.8
effective_rank,30,,,2.8029709657033286,0.44735457704625364,,,3,0.7
effective_rank,50,,,2.819529930750529,0.2266906453280344,,,3,0.5
effective_rank,70,,,3.1324859460194907,0.18513681297175116,,,3,0.30000000000000004
effective_rank,90,,,3.3040988445281982,0.040004223761668914,,,3,0.09999999999999998
heuristic_filtering,0,,,2.800646940867106,0.45549722126678377,,,3,1.0
heuristic_filtering,10,,,2.7420886357625327,0.28117905413074407,,,3,0.9
heuristic_filtering,20,,,2.6457122961680093,0.15799651029964246,,,3,0.8
heuristic_filtering,30,,,3.058537721633911,0.4498816788930494,,,3,0.7
heuristic_filtering,50,,,2.870706876118978,0.38873317673070973,,,3,0.5
heuristic_filtering,70,,,3.1630547046661377,0.2728445052424701,,,3,0.30000000000000004
heuristic_filtering,90,,,3.3198525110880532,0.008707281233460267,,,3,0.09999999999999998
intrinsic_dimensionality_twonn,0,,,2.7371768156687417,0.5043642608226533,,,3,1.0
intrinsic_dimensionality_twonn,10,,,2.5259010791778564,0.015691407052650614,,,3,0.9
intrinsic_dimensionality_twonn,20,,,2.8663012186686196,0.4071154845140999,,,3,0.8
intrinsic_dimensionality_twonn,30,,,2.9210331439971924,0.35518428683950987,,,3,0.7
intrinsic_dimensionality_twonn,50,,,3.071505149205526,0.22298555466346073,,,3,0.5
intrinsic_dimensionality_twonn,70,,,3.00370724995931,0.27611421714717777,,,3,0.30000000000000004
intrinsic_dimensionality_twonn,90,,,3.317145824432373,0.009889162263817393,,,3,0.09999999999999998
llm_classifier,0,,,2.7404062747955322,0.5028757314208795,,,3,1.0
llm_classifier,10,,,2.805036703745524,0.40753949406157763,,,3,0.9
llm_classifier,20,,,2.7848521868387857,0.4649301337826025,,,3,0.8
llm_classifier,30,,,2.899978001912435,0.3803806003751024,,,3,0.7
llm_classifier,50,,,3.1195127964019775,0.34642156770454696,,,3,0.5
llm_classifier,70,,,3.2187681992848716,0.17422589122159818,,,3,0.30000000000000004
llm_classifier,90,,,3.3275909423828125,0.006001125561812264,,,3,0.09999999999999998
perplexity_filtering,0,,,2.764231284459432,0.48183119733412877,,,3,1.0
perplexity_filtering,10,,,2.8032942612965903,0.44705218112357803,,,3,0.9
perplexity_filtering,20,,,2.895516792933146,0.3965746470529927,,,3,0.8
perplexity_filtering,30,,,2.747159163157145,0.052659415879305754,,,3,0.7
perplexity_filtering,50,,,3.0895327726999917,0.36777209986986054,,,3,0.5
perplexity_filtering,70,,,3.1707916259765625,0.2224454819474064,,,3,0.30000000000000004
perplexity_filtering,90,,,3.3186045487721763,0.012483860881540155,,,3,0.09999999999999998
random,0,,,2.518796523412069,0.094577714671986,,,3,1.0
random,10,,,2.7144808769226074,0.3712822718920962,,,3,0.9
random,20,,,2.627671162287394,0.14844034845691007,,,3,0.8
random,30,,,2.87543257077535,0.3982754227848238,,,3,0.7
random,50,,,3.012742837270101,0.3635650581486661,,,3,0.5
random,70,,,3.118628660837809,0.15499286807305154,,,3,0.30000000000000004
random,90,,,3.313518524169922,0.009174579320138142,,,3,0.09999999999999998
semantic_dedup,0,,,2.5187100569407144,0.07308397261838487,,,3,1.0
semantic_dedup,10,,,2.8591501712799072,0.36750221979197534,,,3,0.9
semantic_dedup,20,,,2.6043430964152017,0.07454135689854537,,,3,0.8
semantic_dedup,30,,,2.9181412855784097,0.3629692033270106,,,3,0.7
semantic_dedup,50,,,3.082641124725342,0.40146072066609567,,,3,0.5
semantic_dedup,70,,,3.124946196873983,0.3414154198551253,,,3,0.30000000000000004
semantic_dedup,90,,,3.3278841177622476,0.01668805336776788,,,3,0.09999999999999998
