method,percent_removed,seed,best_val_acc,best_val_loss,test_acc
forgetting_events,0,32,0.8478000164031982,0.4946640729904175,0.8399999737739563
forgetting_events,0,64,0.8540999889373779,0.4938849508762359,0.8424999713897705
forgetting_events,0,128,0.8511999845504761,0.4933227896690368,0.8428999781608582
forgetting_events,10,32,0.8440999984741211,0.5080759525299072,0.8363000154495239
forgetting_events,10,64,0.8464000225067139,0.5159542560577393,0.8409000039100647
forgetting_events,10,128,0.8547999858856201,0.5581775903701782,0.8499000072479248
forgetting_events,20,32,0.8439000248908997,0.5077183246612549,0.8323000073432922
forgetting_events,20,64,0.8458999991416931,0.501870334148407,0.8399999737739563
forgetting_events,20,128,0.8468000292778015,0.507265031337738,0.8374999761581421
forgetting_events,30,32,0.8321999907493591,0.526075005531311,0.8285999894142151
forgetting_events,30,64,0.838100016117096,0.5227404832839966,0.8256000280380249
forgetting_events,30,128,0.828499972820282,0.5623365044593811,0.8136000037193298
forgetting_events,50,32,0.7037000060081482,0.8444515466690063,0.6966000199317932
forgetting_events,50,64,0.7211999893188477,0.7896514534950256,0.7142999768257141
forgetting_events,50,128,0.7578999996185303,0.6997473239898682,0.7540000081062317
forgetting_events,70,32,0.4395999908447265,1.306711196899414,0.4059000015258789
forgetting_events,70,64,0.3980000019073486,1.4356199502944946,0.38920000195503235
forgetting_events,70,128,0.4167999923229217,1.3838958740234375,0.39899998903274536
forgetting_events,90,32,0.2820000052452087,1.8486191034317017,0.26489999890327454
forgetting_events,90,64,0.2563000023365021,1.995194911956787,0.23639999330043793
forgetting_events,90,128,0.2921000123023987,1.7952030897140503,0.27399998903274536
