epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,,,0.345703125,,2.1436538696289062,,
0,68,,,,,,,0.2547999918460846,2.0856330394744873
0,68,,,0.2840000092983246,,2.189277172088623,,,
1,99,,,,0.326171875,,1.938507080078125,,
1,137,,,,,,,0.4092000126838684,1.7652132511138916
1,137,,,0.37034285068511963,,1.9031227827072144,,,
2,149,,,,0.431640625,,1.7231636047363281,,
2,199,,,,0.58984375,,1.45306396484375,,
2,206,,,,,,,0.5396999716758728,1.428062081336975
2,206,,,0.5281714200973511,,1.5830554962158203,,,
3,249,,,,0.7109375,,1.1669807434082031,,
3,275,,,,,,,0.710099995136261,1.0773340463638306
3,275,,,0.6608856916427612,,1.2411786317825317,,,
4,299,,,,0.755859375,,1.0094842910766602,,
4,344,,,,,,,0.8091999888420105,0.7893683910369873
4,344,,,0.7946285605430603,,0.9268122315406799,,,
5,349,,,,0.84765625,,0.7753080129623413,,
5,399,,,,0.888671875,,0.6129783987998962,,
5,413,,,,,,,0.8777999877929688,0.5916313529014587
5,413,,,0.8802571296691895,,0.677249014377594,,,
6,449,,,,0.919921875,,0.4954166114330292,,
6,482,,,,,,,0.9225000143051147,0.42246684432029724
6,482,,,0.9118285775184631,,0.5021619200706482,,,
7,499,,,,0.916015625,,0.4198656380176544,,
7,549,,,,0.9375,,0.35085317492485046,,
7,551,,,,,,,0.9366999864578247,0.32411375641822815
7,551,,,0.930314302444458,,0.3857809901237488,,,
8,599,,,,0.943359375,,0.29398879408836365,,
8,620,,,,,,,0.9394000172615051,0.28450727462768555
8,620,,,0.9406856894493103,,0.30888259410858154,,,
9,649,,,,0.9375,,0.2595573961734772,,
9,689,,,,,,,0.9383000135421753,0.2694377303123474
9,689,,,0.9485428333282471,,0.2581685483455658,,,
10,699,,,,0.94140625,,0.2593848705291748,,
10,749,,,,0.953125,,0.2097090780735016,,
10,758,,,,,,,0.8870999813079834,0.371273398399353
10,758,,,0.9529713988304138,,0.22385072708129883,,,
11,799,,,,0.94921875,,0.20192590355873108,,
11,827,,,,,,,0.9300000071525574,0.2606216371059418
11,827,,,0.9566571712493896,,0.19761835038661957,,,
12,849,,,,0.958984375,,0.17604035139083862,,
12,896,,,,,,,0.954800009727478,0.19555942714214325
12,896,,,0.9606000185012817,,0.1779809147119522,,,
13,899,,,,0.970703125,,0.1624421775341034,,
13,949,,,,0.97265625,,0.15322305262088776,,
13,965,,,,,,,0.9458000063896179,0.2085919976234436
13,965,,,0.963857114315033,,0.16209915280342102,,,
14,999,,,,0.9765625,,0.12961862981319427,,
14,1034,,,,,,,0.8968999981880188,0.34076547622680664
14,1034,,,0.9663714170455933,,0.1491120159626007,,,
15,1049,,,,0.970703125,,0.13267414271831512,,
15,1099,,,,0.978515625,,0.12127488851547241,,
15,1103,,,,,,,0.9657999873161316,0.14680646359920502
15,1103,,,0.9682857394218445,,0.14017930626869202,,,
16,1149,,,,0.970703125,,0.1372174620628357,,
16,1172,,,,,,,0.9685999751091003,0.12482605874538422
16,1172,,,0.9694285988807678,,0.13102421164512634,,,
17,1199,,,,0.974609375,,0.11496192961931229,,
17,1241,,,,,,,0.9717000126838684,0.11554668843746185
17,1241,,,0.9716857075691223,,0.12223812937736511,,,
18,1249,,,,0.970703125,,0.10006364434957504,,
18,1299,,,,0.97265625,,0.12865540385246277,,
18,1310,,,,,,,0.9659000039100647,0.14313067495822906
18,1310,,,0.9732285737991333,,0.11582080274820328,,,
19,1349,,,,0.97265625,,0.11642667651176453,,
19,1379,,,,,,,0.9574000239372253,0.15824508666992188
19,1379,,,0.9742571711540222,,0.11058888584375381,,,
20,1399,,,,0.9765625,,0.11073298752307892,,
20,1448,,,,,,,0.9121999740600586,0.2658112645149231
20,1448,,,0.9753714203834534,,0.10621870309114456,,,
21,1449,,,,0.966796875,,0.11839698255062103,,
21,1499,,,,0.990234375,,0.07049819827079773,,
21,1517,,,,,,,0.9729999899864197,0.1062491312623024
21,1517,,,0.976028561592102,,0.1024717167019844,,,
22,1549,,,,0.978515625,,0.11135157942771912,,
